book_id,similar_books,publication_year,title,writers,illustrators,contributors,editors,translators
346421,[],2000.0,The Tourist-Historic City,"['1052793', '902998']",[],[],[],[]
70604,"['180993', '7248935', '1017873', '1832204', '1518711', '126507', '496307', '698154']",,"Drop Shot (Myron Bolitar, #2)",['24689'],[],[],[],[]
914139,[],,The Beatles Live!,['20132'],[],[],[],[]
70603,[],,Flip Flap Body Book,"['39867', '6056']",[],[],[],[]
416068,[],1999.0,Honoring Our Ancestors: Stories and Paintings by Fourteen Artists,[],[],[],['235016'],[]
467539,[],2003.0,Yosemite and the Wild Sierra,['93710'],[],[],['251454'],[]
517480,"['335598', '535383', '9730383', '287651', '26813119', '619379', '1043273', '457932', '70921', '52988', '9691004', '1002535', '161724', '2051708', '7438853', '32264', '9303620', '249716']",2007.0,"The Demon Under the Microscope: From Battlefield Hospitals to Nazi Labs, One Doctor's Heroic Search for the World's First Miracle Drug",['107532'],[],[],[],[]
517482,"['786588', '6329318', '1009855', '258340', '279548', '12374945', '357793', '66685', '510103', '371933', '176710', '961431', '83061', '9215658', '848563', '29444', '979178', '11717826']",,"The Demon King (The Seer King Trilogy, #2)",['48308'],[],[],[],[]
1163,[],2004.0,Monkey Business,['765'],[],[],[],[]
467532,[],,High & Wild: Essays and Photographs on Wilderness Adventure,['93710'],[],[],[],[]
1499558,[],,Tell Me a Story for Christmas: Traveller Tales,['80115'],[],[],[],[]
370022,[],2007.0,Charlie and Lola's Opposites,['42016'],[],[],[],[]
370020,"['1879042', '11325654', '755153', '5552235', '12592188', '1415494', '368195', '1969126', '2632775', '763730', '16030686', '598167', '923858', '899589', '898969', '881515', '421118', '47888']",,This Is Actually My Party,['42016'],[],[],[],[]
1499551,"['6451491', '112620', '894503', '1393714', '1581223', '55972', '433433', '5392003', '13517353', '1330595', '2562919', '193392', '207496', '188343', '162174', '151334']",2007.0,از نشانه‌های تصویری تا متن: به‌سوی نشانه‌شناسی ارتباط دیداری,['603378'],[],[],[],[]
729442,[],1988.0,Volvo 740 and 760 (Petrol) 1982-91 Service and Repair Manual (Haynes Service and Repair Manuals),['387560'],[],[],[],[]
47185,"['150269', '912864', '1188126', '253292', '103249', '158218', '161125', '6760818', '1411357', '441142', '5984291', '1531961', '609316', '343906', '215791', '6175', '228467']",1999.0,Kaddish for a Child Not Born,['26496'],[],[],[],"['256392', '66222']"
47180,"['63477', '323298', '40795', '303525', '90664', '534647', '81661', '3309420', '175297', '139864', '63885', '572651']",2001.0,Kaddish and Other Poems,['4261'],[],[],[],[]
47183,[],2006.0,Living a Year of Kaddish: A Memoir,['26495'],[],[],[],[]
47182,"['181879', '2650339', '542701', '949979', '103468', '1174714', '13594915', '194232', '8452867', '7066034', '169672', '1073997', '47179', '7506438', '14176', '1214018', '1073987', '1148312']",1999.0,"Saying Kaddish: How to Comfort the Dying, Bury the Dead, and Mourn as a Jew",['626222'],[],[],[],[]
292704,[],1994.0,Snow White,['169131'],[],[],[],[]
810006,[],2005.0,"Vezendi's Shadow (Slayers, #6)",['224553'],['423611'],[],[],[]
1410155,"['139344', '379197', '388952', '3373828', '383106', '102267', '3213520', '398889', '132210', '81758', '319262', '149082', '511612', '1138481', '511999', '8728502', '401430', '258099']",,The Armageddon Rag,['346732'],[],[],[],[]
564764,[],,Medical-Surgical Nursing Care,"['98618', '98619']",[],[],[],[]
405238,[],2004.0,New Impressions of Africa,['116236'],['4528893'],[],[],['15925']
1285731,"['1007057', '451705', '1229522', '98458', '2991575', '6021170', '5602679', '653500', '217920', '217951', '340730', '175938', '103187', '9079213', '217926', '184868']",2004.0,"Foundations (Starfleet Corps of Engineers Omnibus, #5)","['56607', '56606']",[],[],[],[]
817683,[],2007.0,Peter Zumthor Therme Vals,"['426977', '130983']",[],[],[],[]
820549,"['112221', '866714', '944860', '1501175', '252309', '233214', '147623', '185153', '83582', '1602908', '415075', '482381', '386783', '17845', '4835123', '1159529']",2006.0,The Science of Everyday Life,['79914'],[],[],[],[]
820545,[],2005.0,"A Farewell to Justice: Jim Garrison, JFK's Assassination, and the Case That Should Have Changed History",['6105'],[],[],[],[]
384494,[],1992.0,The Blood of Kings: Dynasty and Ritual in Maya Art,"['41732', '44972']",[],[],[],[]
384495,[],2005.0,The Blood of Kings,['16442'],[],[],[],[]
1455065,[],2007.0,The Mammoth Book Of Lesbian Erotica,['683015'],[],[],[],[]
650704,[],2006.0,"Color Mixing Recipes for Portraits: More Than 500 Color Cominations for Skin, Eyes, Lips, and Hair : Featuring Oil and Acrylic - Plus a Special Section for Watercolor",['286245'],[],[],[],[]
291884,"['180938', '31222', '86849', '119762', '867501', '48663', '962541', '336734', '577209', '274629', '618137', '144256', '354729']",1995.0,The Celestine Prophecy: An Experiential Guide,"['8203', '8204']",[],[],[],[]
60751,[],1988.0,A Child Called Noah: A Family Journey,['34196'],[],[],[],[]
762661,"['12770069', '6525126', '15745681', '15764773', '16186610', '13366013', '389025', '2018350', '12861397', '907877', '2583349', '18857304', '10046535', '18192351', '16076214', '15752800', '3578572', '6610840']",1990.0,"Garden of Lies (Garden of Lies, #1)",['38423'],[],[],[],[]
48898,['412621'],1997.0,"Mary Anne vs. Logan (The Baby-Sitters Club, #41)",['21616'],[],[],[],[]
48899,"['1175214', '33282']",1996.0,"Mary Anne and the Silent Witness (Baby-Sitters Club Mystery, #24)",['21616'],[],[],[],[]
206702,"['13531583', '6389557', '12386960', '11544931', '12543045', '411772', '198920', '11344663', '251012', '10155001', '425666', '8713694', '13593960', '136471', '89998', '835882', '18143917', '10601903']",2005.0,The Price of a Dream: The Story of the Grameen Bank,['28911'],[],[],[],[]
1070861,[],2001.0,The English Puritans: The Rise and the Fall of the Puritan Movement,['4659176'],[],[],[],[]
111532,[],2005.0,GrimJack: Killer Instinct,"['18810', '58984']",[],[],[],[]
909156,"['208920', '432179', '1981704', '208743', '450635', '797025', '587159', '1287878', '7789715', '2103', '208916', '215785', '316793', '653291', '233873']",1996.0,Five Equations That Changed the World: The Power and Poetry of Mathematics,['139585'],[],[],[],[]
278061,"['855735', '5978', '359590', '419138', '593077', '728350', '102189', '1736716', '10332900', '12365484', '666481', '289793']",,No Eye Can See (Kinship and Courage Series #2),['40572'],[],[],[],[]
278060,"['12963162', '610252', '6893386', '6893390', '596592', '360020', '7870046', '1736716', '1785383', '419138', '65989', '2435941', '476648', '6449641', '1445040', '49594', '11864195']",,"All Together in One Place (Kinship and Courage Series, #1)",['40572'],[],[],[],[]
278064,[],,Longman Guide to Revising Prose: A Quick and Easy Method for Turning Good Writing into Great Writing,['72464'],[],[],[],[]
433086,"['144258', '42366', '377894', '97089', '547853', '292661', '272447']",1999.0,"The Well-Wishers (Tales of Magic, #6)",['131683'],['385574'],[],[],[]
781065,[],1992.0,The Hungry Duckling,['410426'],['346151'],[],[],[]
433088,[],1973.0,It's Raining Said John Twaining: Danish Nursery Rhymes,['385574'],[],[],[],[]
433089,[],,A Person from Britain and Other Limericks,['385574'],[],[],[],[]
530620,"['66504', '1846824', '363082', '289570', '104792', '2523087']",1990.0,The Elusive Mrs. Pollifax,['61934'],[],[],[],[]
183226,[],,Making It Perfectly Clear,['106867'],[],[],[],[]
183220,"['247067', '1951427', '520178', '77622', '3302005', '1988628', '516224', '2331681', '1381164', '1095924', '556943', '2168808', '63723', '107503', '835690']",1990.0,The Case of the Cautious Coquette,['10214'],[],[],[],[]
183222,"['61532', '6723363', '198272', '2330114', '5734125', '215862', '5182266', '15843081', '428816', '606140', '186200', '743933', '116866', '100911', '162331', '190293', '4567298', '100902']",2005.0,Europe's Last Summer: Who Started the Great War in 1914?,['3783'],[],[],[],[]
23055,"['190475', '405452', '68422', '211290', '153340', '53010', '141912', '399254', '6402552', '95765', '420816', '17262741', '135444', '28297', '1039958', '333641']",1994.0,Roland Barthes,['13084'],[],[],[],['27112']
23054,"['2725', '232743', '16939', '22613', '204011', '201852', '765346', '22913', '821452', '107067', '85925', '300431', '75485', '80795', '609121', '52374', '85812', '381440']",1993.0,Mythologies,['13084'],[],[],[],[]
23056,"['150558', '201852', '821452', '111928', '85818', '139248', '190475', '204011', '662633', '483100', '979442', '184882', '164452', '22616', '160246']",1993.0,Image-Music-Text,['13084'],[],[],[],[]
23053,"['17558590', '253213', '210102', '1132124', '253212', '303573', '384736', '15739831', '660184', '1906919', '117749', '824299', '376741', '1191423', '483330', '221076']",,Love In A Blue Time,['13081'],[],[],[],[]
23052,[],1999.0,Plays 1: King and Me / Outskirts / Borderline / Birds of Passage,['13081'],[],[],[],[]
71332,"['386477', '10068074', '11967016', '214576', '495358', '106393', '855047', '12187', '89137', '606095', '3002322', '58657', '428', '139272', '8433835', '421338', '594776', '429931']",,Push,['5021508'],[],[],[],[]
73077,"['592191', '7442', '827497', '592657', '37380', '33290408', '3092119', '4799', '72159', '48328', '46945', '6551', '15622', '113091', '113441', '87783', '5206937', '6295']",2005.0,One Flew Over the Cuckoo's Nest,['7285'],[],[],[],[]
73074,"['592191', '7442', '827497', '592657', '37380', '33290408', '3092119', '4799', '72159', '48328', '46945', '6551', '15622', '113091', '113441', '87783', '5206937', '6295']",1973.0,One Flew Over the Cuckoo's Nest,['7285'],[],[],[],[]
73073,"['7943070', '207925', '5237278', '18400807', '9342501', '19373661', '672688', '10914023', '352563', '17302041', '810340', '6845986', '16000933', '519702', '11018880', '511585']",,"The Marcelli Princess (Marcelli, #5)",['8716'],[],[],[],[]
73070,"['5841487', '1756703', '6593585', '603708', '8419428', '16006', '427079', '662323', '3564825']",2002.0,"It Had to Be You (Chicago Stars, #1)",['41313'],[],[],[],[]
73071,"['612694', '341894', '330063', '2991', '75143', '1988', '830214', '397107', '138998', '3361966', '63842', '9746604', '33014', '85715', '502096', '6725839', '31169']",2006.0,"American Bloomsbury: Louisa May Alcott, Ralph Waldo Emerson, Margaret Fuller, Nathaniel Hawthorne, and Henry David Thoreau: Their Lives, Their Loves, Their Work",['7569'],[],[],[],[]
1211572,[],1999.0,Praying the Scriptures: A Field Guide for Your Spiritual Journey,['587990'],[],[],[],[]
555554,"['555427', '1631113', '6022086', '543989', '541335', '329066', '652050', '555425', '880565', '1099496']",2003.0,"Initial D, Volume 4",['93071'],[],[],[],[]
555556,"['1631113', '1663675', '541335', '555425', '6022086', '555427', '1003777', '880565', '426608']",2002.0,"Initial D, Volume 3",['93071'],[],[],[],[]
51106,"['397400', '554095', '13506', '152427', '554202', '70585', '463036', '367158', '81078', '77364', '362592', '195381', '71896', '58891', '133456']",,Tam Lin,['4106'],[],[],[],[]
51107,"['83061', '2457442', '19822', '6266686', '88010', '314258', '6380284', '12997142', '974189', '168860', '6106143', '25395582', '989072', '503156', '70587', '803599', '6217809']",,The Dubious Hills,['4106'],[],[],[],[]
51104,"['1669217', '2430620', '250612', '92756', '222952', '741082', '70585', '444315', '3026012', '6607916', '122103', '1041257', '81013', '268439', '357830', '616261']",2003.0,"The Whim of the Dragon (The Secret Country, #3)",['4106'],[],[],[],[]
51105,"['653075', '477078', '176521', '248535', '193770', '507506', '12810754', '503322', '169878', '937725', '19822', '455757', '444313', '1669217', '170293', '1753144', '2357073', '6095419']",2003.0,"The Secret Country (The Secret Country, #1)",['4106'],[],[],[],[]
51103,"['1669217', '401433', '1753144', '444315', '250612', '338129', '753136', '122097', '118768', '81013', '440696', '6607916', '741082', '1967962', '1003351', '180414', '59']",2003.0,"The Hidden Land (The Secret Country, #2)",['4106'],[],[],[],[]
51100,[],2002.0,Fractures: Family Stories By Budge Wilson,['28718'],[],[],[],[]
482805,[],1993.0,Falsettos,"['62365', '170442']",[],[],[],[]
1793889,"['438025', '8642815', '1827105', '15796750', '3338907', '17412714', '343906', '1289430', '301114', '543760', '15722482', '484274', '1131999', '1850856', '382619', '733917', '860184', '2067510']",2003.0,Transit,['262916'],[],[],[],[]
298231,[],2002.0,Respect: Women and Popular Music,['172041'],[],[],[],[]
298236,"['427933', '4101838', '1715106', '4513734', '7128363', '420695', '74383', '21567223', '1292910', '105406', '8958575', '1435390', '6972129', '10898686', '35961']",2004.0,El otro barrio,['38811'],[],[],[],[]
57844,[],2007.0,All Whom I Have Loved,['32566'],[],[],[],['34540']
1055873,[],2004.0,Interglacial: New and Selected Poems & Aphorisms,['233274'],[],[],[],[]
57732,"['237213', '603712', '487233', '487295', '402392', '1535073', '362975', '322665', '728070', '119747', '323394', '313369', '315783', '10410420', '971435', '461749', '7522653', '957348']",2003.0,The Iowa Baseball Confederacy,['32549'],[],[],[],[]
1211382,[],1993.0,Portraits of Chinese Women in Revolution,['225655'],[],[],"['3885175', '1248515']",[]
52137,"['3171446', '199062', '132202', '282109', '721038', '239874', '1606154', '565500', '136038', '18832', '3718383', '71149', '782319', '106459', '282108', '914223', '13238368', '10756']",1991.0,The Great Terror: A Reassessment,['29436'],[],[],[],[]
2116959,"['12692266', '15803876', '1126527', '6314696', '2089862', '156992', '136793', '2881823', '2312554', '6759166', '2116832', '13528423', '1819637', '1070551', '10339042', '23705', '282297', '2442678']",2006.0,"Kiki's Delivery Service, Volume 1",['4263'],[],[],[],[]
1095346,[],,Dogs by Design: How to Find the Right Mixed Breed for You,['71788'],[],[],[],[]
359163,[],2005.0,The Orphan Tsunami of 1700: Japanese Clues to a Parent Earthquake in North America,"['205721', '3982109', '3982110']",[],[],[],[]
359161,"['1004634', '1758931', '2434301', '759791', '3064060', '397755', '31606', '100891', '1145634', '957063', '2129128', '11552178', '645641', '2996816', '244287', '608829', '12700570']",2004.0,Orphans Preferred: The Twisted Truth and Lasting Legend of the Pony Express,['205720'],[],[],[],[]
453128,"['9303588', '223198', '1053732', '219587', '310776', '41033', '8103796', '437152', '823647', '657809', '463172', '746377', '53537', '13156042', '12540272', '382068', '9141341']",1992.0,Love in the Time of Victoria: Sexuality and Desire Among Working-Class Men and Women in 19th Century London,['47134'],[],[],[],['34748']
453120,[],,Alternative Treatments for Ruminant Animals,['254354'],[],[],[],[]
998064,"['385120', '375182', '929332', '90671', '150225', '404918', '98946', '385672', '22554', '1425894', '405100', '75495', '409241', '30340', '140031', '404520']",1990.0,Personæ: The Shorter Poems,"['30055', '40773']",[],[],['448068'],[]
1972508,"['1901355', '205677', '1850959', '2092281', '13591671', '798048', '2004935', '578360']",2000.0,"The Kitten That Won First Prize: And Other Animal Stories (Animal Ark Special, #1)",['11449'],['452349'],[],[],[]
149129,[],2000.0,S is for Sunshine: A Florida Alphabet,"['81584', '79442']",[],[],[],[]
93480,"['156295', '62319', '277895', '307353', '11691084', '9892', '317788', '6519357', '11315627', '6662971', '1066445', '1498094', '307357', '9659252', '5988375', '3294488', '8076157']",2006.0,"The Red Heart of Jade (Dirk & Steele, #3)",['35022'],[],[],[],[]
185910,"['104084', '216131', '1020956', '108938']",2003.0,"Silent Partner (Alex Delaware, #4)",['43626'],[],[],[],[]
1022864,"['841628', '3943', '6072318', '46654', '870294', '175319', '46656', '46651', '6777756', '14408610', '830990', '61181', '250024', '566429', '8320840', '141805', '17312490']",1984.0,The Great Dune Trilogy,['58'],[],[],[],[]
644408,"['800943', '371024', '6969603', '25792221', '523796', '797296', '272536', '11737143', '9031389']",1993.0,"White Butterfly (Easy Rawlins, #3)",['20850'],[],[],[],[]
395213,"['547288', '1505330', '93091', '20821462', '18774971', '1061363', '1725828', '36904', '2240254', '733881', '11231229', '13532290', '22261055', '42525', '961553', '103650', '774482', '267757']",2007.0,"The Case of Abraham Lincoln: A Story of Adultery, Murder, and the Making of a Great President",['224341'],[],[],[],[]
296750,[],1997.0,Run for Your Life,['65978'],[],[],[],[]
332491,"['209186', '380609', '227111', '231560', '1519', '258123', '494785', '292278', '2048536', '85679', '12274', '148313', '351605', '212896', '629931', '17905']",1955.0,Julius Caesar,['947'],[],[],['1851539'],[]
424803,[],1993.0,The Master of Ballantrae and Weir of Hermiston,['854076'],[],[],[],[]
732932,"['414815', '354481', '47649', '31213', '129644', '221077', '80740', '344952', '895491', '766079', '164405', '85377', '60489', '10890540', '174444', '824768', '11030452', '1136489']",2004.0,Evenings at Five: A Novel and Five New Stories,['18525'],[],[],[],[]
915053,[],,Cocoa Brown,"['85767', '85766']",[],[],[],[]
1196593,"['592318', '654101', '149852', '6226936', '761647', '983567', '637721', '10309013', '17571674', '9439304', '579556', '13131454', '8049223', '946490', '246361', '148355', '1594539', '16044427']",1997.0,Here We Go Again: My Life in Television,['424652'],[],[],[],[]
2090879,"['756373', '548580', '910444', '27243', '226561', '246540', '907793', '744748', '84259', '226530', '226527', '238643', '470367', '254661', '84260', '920739', '226551']",1984.0,Goddesses in Everywoman: A New Psychology of Women,['49000'],[],[],[],[]
1574167,[],2001.0,Valentine,['85481'],[],[],[],[]
371106,"['24948069', '25256835', '772716', '27067875', '9623751', '27067876', '31931722', '11407429', '27246123', '15784626', '23398634', '28756485', '629124', '13057125', '21893627', '23496336']",,Can't Take My Eyes Off of You,['9885'],[],[],[],[]
371104,"['1001509', '25043', '1542897', '260531', '2044692', '818559', '131846', '87221', '2713', '868972', '1458535', '55072', '764228', '1677537', '747945', '970875', '404676']",1990.0,"Karen's Prize (Baby-Sitters Little Sister, #11)",['21616'],['1171517'],[],[],[]
371105,"['123620', '616137']",,A Holiday Of Love : Miracles / Change of Heart / Daniel and the Angel / Hark!  The Herald,"['9885', '28574', '71185', '211728']",[],[],[],[]
371102,"['747945', '868972', '2044692', '1263041', '130755', '53232', '17446536', '7159260', '1255789', '814151', '2857878', '702839']",1993.0,"Karen's Big Lie (Baby-Sitters Little Sister, #38)",['21616'],['1171517'],[],[],[]
371103,"['290404', '842529', '508213', '6979037']",2001.0,"Dawn Saves the Planet (The Baby-Sitters Club, #57)",['21616'],[],[],[],[]
371100,['290443'],1991.0,"Mary Anne Misses Logan (The Baby-Sitters Club, #46)",['21616'],[],[],[],[]
371101,"['127169', '412649', '274254', '747945', '1054774', '868972', '12512285', '306632', '2044692', '153545', '1070069', '5944050', '645224', '1263041', '6147113', '1072462', '542185']",1990.0,"Karen's Wish (Baby-Sitters Little Sister Super Special, #1)",['21616'],[],[],[],[]
815453,[],,A Brief History Of Tomorrow: The Future Past And Present,['235726'],[],[],[],[]
928371,"['625836', '17910171', '2806539', '4926', '483775', '242913', '13131149', '291326', '132247', '1100630', '8611519', '317459', '553832', '1698751']",2007.0,"How Right You Are, Jeeves",['7963'],[],[],[],[]
273834,[],2005.0,Almost Midnight: An American Story of Murder and Redemption,['110829'],[],[],[],[]
145718,"['454293', '382975', '2635557', '1891345', '172228', '200299', '418135', '209684', '257191', '311643', '59504', '604255', '74232', '460006', '496758', '639055', '223455']",2005.0,Hombres de maíz,['39087'],[],[],[],[]
715460,[],2000.0,"From the Volturno to the Winter Line, 6 October - 15 November 1943",['4769122'],[],[],[],[]
144208,"['1535707', '287545', '6017028', '1387371', '578888', '320844', '512619', '89265', '167907', '1034904', '553101', '825845', '817285', '747291', '236377', '108770', '25100877', '277635']",1994.0,Cavaliers and Roundheads,['62108'],[],[],[],[]
552183,"['243251', '221659', '23013978', '10150666', '584077', '362147', '15846407', '5999605', '1608019', '12773312', '20556236', '6172074', '5997592', '902271', '12622763']",2003.0,"Cold Day In July (Bayou, #2)",['15298'],[],[],[],[]
1231643,[],2001.0,Runaway Radish,['399343'],['609301'],[],[],[]
1236345,"['459421', '129497', '280846', '76916', '45120', '4732990', '1464764']",1990.0,The Bridesmaid,['10890'],[],[],[],[]
615616,[],2005.0,"The Wise and Witty Quote Book: More than 2000 Quotes to Enlighten, Encourage, and Enjoy",['62812'],[],[],[],[]
118941,"['1935184', '6570737', '2488603', '789414']",,October Song,['34227'],[],[],[],[]
520934,"['789345', '789558', '841679', '24401048', '160632', '145388', '25055', '677104', '17464']",1982.0,The Adventures of the Great Brain (Set Of 5 Books),['689512'],[],[],[],[]
331360,[],2001.0,The Fourteen Dalai Lamas: A Sacred Legacy of Reincarnation,['95882'],[],[],['3972942'],[]
321496,"['1100630', '12593', '1788655', '1262472', '2485387', '48211', '303581', '1250373', '1131795', '448542', '743125', '1194951', '823699']",2003.0,The Old Maid: The 'Fifties,['16'],[],[],[],[]
660581,"['8801', '107616', '182219', '212711', '143262', '937198', '743820', '1455501', '242543', '1092107', '126830', '713952', '78783', '2409617', '1036746', '530446', '773903']",1986.0,The Handbook of Nature Study,['354841'],[],[],[],[]
390229,"['3155737', '7767395', '2413209', '515066', '10557318', '150060', '417719', '98249', '9441933', '9331137', '10510304', '112160', '362241', '239386', '159827', '154876', '10814907', '10322662']",,Marathon Woman: Running the Race to Revolutionize Women's Sports,['69752'],[],[],[],[]
1007332,"['390238', '1129095', '1198097', '1117825', '662693', '939574', '1111869', '176312', '463090', '1876645', '400875', '939645', '591785', '1282250']",1985.0,"The Starfollowers of Coramonde (Coramonde, #2)",['105184'],[],[],[],[]
740619,[],2005.0,Seek the Living,['196416'],[],[],[],[]
452191,"['1237065', '535766', '414643', '185804', '255679', '1029029', '130881', '4800695', '5879200', '484878', '436974', '6720002']",2006.0,"Always Time to Die (St. Kilda Consulting, #1)",['19051'],[],[],[],[]
452190,[],1995.0,"To Die Game: The Story of the Lowry Band, Indian Guerrillas of Reconstruction",['199570'],[],[],[],[]
452196,"['117710', '19691', '136641', '611637', '35449', '216422', '263558', '77565', '126232', '598938', '70539', '61666', '294044', '1153499', '513200', '23807', '18416', '61958']",,"Jurassic Park (Parque Jurásico, #1)",['5194'],[],[],[],[]
452195,"['372628', '112829', '275475', '514626', '177333', '383682', '274210', '603986', '699381', '5261', '374008', '179496', '262820', '80060', '155891', '869509', '534694']",1972.0,Memories of a Catholic Girlhood,['7305'],[],[],[],[]
452194,"['1624839', '117190', '614160', '78379', '6936332', '227605', '113490', '1886889', '2696396', '452208', '387461', '2449850', '165718', '6067824', '3284734', '8390909', '335262']",2007.0,1001 Paintings You Must See Before You Die,[],[],[],['253900'],[]
192690,[],2001.0,Hosting Wedding Parties,['5566333'],[],[],[],[]
192694,[],2001.0,Mastering Herbalism: A Practical Guide,['81499'],[],[],[],[]
512910,[],1989.0,سایه‌های غار,['107509'],[],[],[],[]
444490,[],2003.0,Schizophrenia: The Bearded Lady Disease,['249913'],[],[],[],[]
951519,[],,"Love, A Novel",['93456'],[],[],[],[]
951518,[],1986.0,The Dragons Of North Chittendon,['93456'],[],[],[],[]
485636,[],2003.0,Les Trois Dumas,['271230'],[],[],[],[]
485634,[],2004.0,Speak Now (Charley Fairfax Mystery #1),['4818'],[],[],[],[]
825483,[],1999.0,Viking Designs,['248735'],[],[],[],[]
10530,"['18930', '16570', '765227', '18816', '896812', '8148', '108635', '74738', '3876182', '436108', '414789', '69926', '189603', '320599', '9666484', '402292', '926984', '602463']",1998.0,Six Walks in the Fictional Woods,['1730'],[],[],[],[]
10532,"['117031', '867247', '177523', '833962', '10387214', '913719', '666656', '696917', '762763', '277950', '110331', '99324', '614121', '57858', '305909', '83169', '27297']",2003.0,The Art of War,"['1771', '13617']",[],[],[],[]
10533,"['117031', '867247', '177523', '833962', '10387214', '913719', '666656', '696917', '762763', '277950', '110331', '99324', '614121', '57858', '305909', '83169', '27297']",2002.0,The Art of War,['1771'],[],[],[],[]
10534,"['117031', '867247', '177523', '833962', '10387214', '913719', '666656', '696917', '762763', '277950', '110331', '99324', '614121', '57858', '305909', '83169', '27297']",2005.0,The Art of War,['1771'],[],[],[],['155021']
10538,"['73967', '398913', '15167', '985113', '754819', '7103300', '45553', '131187', '1188469', '745307', '108067', '12358', '688726', '413681', '17165633', '11077', '576379', '761601']",2006.0,The Life and Times of the Thunderbolt Kid,['7'],[],[],[],[]
10539,"['91803', '45553', '130511', '12502', '258811', '131107', '126077', '6293', '268964', '613890', '29446', '70376']",1999.0,The Lost Continent:  Travels in Small-town America,['7'],[],[],[],[]
560262,"['2642142', '1513688', '5564784', '6012397', '9712969', '899246', '462021', '189178', '267764', '355587', '120841', '1157242', '13592392', '6361666', '7688496', '6566417']",1986.0,50 Below Zero,['6039100'],['92963'],[],[],[]
291307,"['1152410', '543888', '136486', '4620058', '2463172', '7117860', '6850062', '17130543', '5838246', '15827', '6263', '16888', '9896926', '6478069']",1997.0,"Wild America: The Record of a 30,000 Mile Journey Around the Continent by a Distinguished Naturalist and His British Colleague","['44839', '53003']",[],[],[],[]
20331,[],1994.0,That Year of Our War,['87'],[],[],[],[]
20330,[],1992.0,Mothers,['87'],[],[],[],[]
1358039,[],2002.0,Foods of the Southwest Indian Nations,['645796'],[],[],[],[]
712985,[],1992.0,Con's Fabulous Journey to the Land of Gobel O'Glug,['379761'],[],[],[],[]
965172,"['960632', '1298797', '86484', '2451656', '146528', '9558', '739687', '1784455', '58874', '1011583', '141626', '429232', '244775', '44505', '78223', '580271', '650693', '95991']",2006.0,Cover the Butter,['488321'],[],[],[],[]
733980,"['3021056', '10388466', '13154548', '7721799', '15157488', '5983997', '2354961', '10604866', '8784047', '1656477', '3750342', '7844322', '6610184', '2663516', '6965823']",2006.0,"Malicious Intent (Dr. Anya Crichton, #1)",['389498'],[],[],[],[]
545710,[],1992.0,Ultramarine,['6206'],[],[],[],[]
9929,"['88669', '163235', '248718', '2858266', '8430525', '702337', '125953', '223415', '12229808', '950033', '73390', '931524']",2006.0,From Babylon to Timbuktu: A History of the Ancient Black Races Including the Black Hebrews,['6479'],['3854278'],[],[],[]
9921,[],2000.0,The Southern Haunting of Truman Capote,"['16547843', '6473']",[],[],[],[]
9922,"['13437217', '1401726', '746051', '124860', '12386198', '7212200', '153459', '60476', '920844', '471808', '243924', '12250646', '752805', '129497', '257605', '74087', '408353']",2006.0,Summer Crossing,['431149'],[],[],[],[]
9923,"['20351', '60481', '408353', '60476', '109723', '4054581', '45786', '451275', '200302', '99170', '1039371', '451763', '51589', '218863', '2691', '1644']",2001.0,Answered Prayers,['431149'],[],[],[],[]
9924,"['563789', '20351', '45792', '227741', '60476', '99170', '44183', '408353', '89838', '1008839', '410760', '2347137', '490596', '9798019', '80184', '14084']",1993.0,"The Grass Harp, Including A Tree of Night and Other Stories",['431149'],[],[],[],[]
912628,"['893023', '572268', '1109271', '92286', '111723', '1038223', '108128', '2036549', '7410', '309942', '379255', '1059114', '990494', '778639']",2004.0,The Merry Wives of Windsor,['947'],[],[],[],[]
602844,"['4837760', '58860', '56221', '422955', '22398', '3517230', '8666601', '7195195', '8103702', '9935568', '6058559']",2008.0,"Heart of Empire, or The Legacy of Luther Arkwright  (Luther Arkwright, #2)",['264213'],[],[],[],[]
602842,"['1493919', '2591720', '6984102', '2119441', '2020961', '661992', '1451973', '1924846', '1420078', '254921', '2803217', '1504399', '1751410', '2023394', '8124663', '4792488', '2644396', '3407452']",2000.0,Mrs. McNosh and the Great Big Squash,['64028'],['94329'],[],[],[]
412903,"['7974187', '690767', '791595', '15801680', '6606453', '347430', '1953397', '12369529', '222676', '8456281', '798683', '279025', '6561286', '17935692', '697564', '478071', '1271564', '290174']",2006.0,The Ladies of Garrison Gardens,['233434'],[],[],[],[]
329158,"['877875', '122003', '292055', '277539', '157248', '1214583', '1624901', '157265', '594629', '348395', '9434537', '398305', '356407', '6652160', '791196', '16067040', '861986']",1996.0,"Brew Ware: How to Find, Adapt  Build Homebrewing Equipment","['54356', '1746']",['323586'],[],['3908621'],[]
329157,"['525740', '112690', '590833', '395479', '82989', '417582', '302984', '557439', '777635', '427962', '1296785', '29799', '1929852', '1532408', '34942356', '16088905', '314158', '5986924']",1993.0,The Orthodox Church,['141955'],[],[],[],[]
508748,"['534255', '75465', '1108863', '309942', '199157', '733957', '722710', '165251', '722041', '103236', '1109271', '697542', '72716', '202839', '572268', '990494', '111723', '262820']",2004.0,Truth & Beauty: A Friendship,['7136914'],[],[],[],[]
